business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed,req_cat
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Food Universe Marketplace,"[{'height': 2624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107744928477176626147"">John F</a>'], 'photo_reference': 'AW30NDzc6WhHDA2J44-1qoL_iEZsh5lh0h1bLmEprwd_iktqhEKrZKtsiunf5X3yHjlbCK5wWmMLM0z7PWuRx8I0z5xBpSohow5YQ_HQnGKJDBK0bTJzttQlpHBGusaJChq4Zod13J67zYWnfhbI1Y3AHQBDQVsqjAEycjySK3CHZc9Uvm6c', 'width': 7152}]",ChIJUa_jFsvzwokRYAVmUatgzIY,3.6,ChIJUa_jFsvzwokRYAVmUatgzIY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",21.0,"184 West 231st Street, The Bronx",40.87850570000001,-73.90414419999999,40.87992398029149,-73.9027496697085,40.87722601970849,-73.9054476302915,True,"V3HW+C8 New York, NY, USA",87G8V3HW+C8,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,ALDI,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110496886661406409346"">Olek Senyk</a>'], 'photo_reference': 'AW30NDxZcxuvhPQklTif1cGgq8NtTK4rUMpL864E6RIkuYVpxYx0EyrP9hZobUGte8IWJZJH57DmUuZLZmX4wtGckN0mTqxCvRhNKOeYzP3p7GvcC3FwJctgW1633TnVG64XKUhK16RbgDaOBc-GsG1YGyXqfocuGKK8py8LA78u5p7PAT0U', 'width': 4032}]",ChIJaw8esZbzwokRh7vHu9jhVRk,4.3,ChIJaw8esZbzwokRh7vHu9jhVRk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",2047.0,"5532 Broadway, The Bronx",40.8778363,-73.90465569999999,40.8786554802915,-73.9037301697085,40.8759575197085,-73.9064281302915,True,"V3HW+44 New York, NY, USA",87G8V3HW+44,1.0,,supermarket
CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Broadway Deals,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117491105650444837486"">Beatriz Guridi</a>'], 'photo_reference': 'AW30NDyXi8D18p8yvgW9wG820g-tJBaskzREdUAs2pCI6MK_FHmQjUAbn-ZlV-mJZ1ZUehXRLQaR01PYSYu6yh6d5cTMiKLdZH5b_C8ouKKTH2qIykmHwYUYGfRcL3zirICprzPVz4dq6MHzGDw6jMBJHHfQM2MsxcIswLaaXZcEvqEr_dFp', 'width': 4032}]",ChIJK4Twt1jzwokROmG0oOzWa80,4.4,ChIJK4Twt1jzwokROmG0oOzWa80,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",47.0,"52 37 Broadway, The Bronx",40.8754686,-73.9089202,40.87677268029151,-73.90751101970848,40.87407471970851,-73.9102089802915,,"V3GR+5C The Bronx, NY, USA",87G8V3GR+5C,,True,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,NY 99¢ & More,,ChIJa8Vm-JLzwokRpprx64ndm_c,4.8,ChIJa8Vm-JLzwokRpprx64ndm_c,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",5.0,New York,40.87492949999999,-73.9096327,40.8762317802915,-73.90822106970849,40.8735338197085,-73.91091903029151,True,"V3FR+X4 New York, NY, USA",87G8V3FR+X4,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,CTown Supermarkets,"[{'height': 453, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107683456239119410428"">CTown Supermarkets</a>'], 'photo_reference': 'AW30NDwwD_vHo04osZhyioz4th0QDWFMkLJwDeXm4V4mr8CgtDKzpfl8MuxjhCbpb-fL5fVbHKoyOjTtTCcsqLsOujvIzIWKhv2ip-8FSBuNgd0w9lf3PV4D4sbFhikku0fyijvhN5ERizUrlFoztjR0LkwasjH2Xpgen6W1VnQ9xiK5zZyo', 'width': 806}]",ChIJwYSxtpPzwokR5NVNLPMDrgc,3.7,ChIJwYSxtpPzwokR5NVNLPMDrgc,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",270.0,"5249 Broadway, The Bronx",40.8758429,-73.90871369999999,40.87707533029151,-73.9072571197085,40.87437736970851,-73.90995508029151,True,"V3GR+8G The Bronx, NY, USA",87G8V3GR+8G,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Food Universe Marketplace,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105372386932621448050"">Charles Castro</a>'], 'photo_reference': 'AW30NDyGJcXrpdj5JS0_BnEwOF4asTZYKKok75vWgSS7oe2iiW2bnTJGii43yrFK0YZtT9-VZa8CqARCZxclAcPTpacYb12tqO8P46WuPmzoho9opPCITIbIRAUlKXjxPD_wIuWSfL2aKuGwvWyxSw-wbhYQq2g_BYjElra95adzgw1JyfY5', 'width': 4160}]",ChIJhbOLBfPzwokR246fF-9P0YA,3.2,ChIJhbOLBfPzwokR246fF-9P0YA,GOOGLE,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",70.0,"5069 Broadway, New York",40.8706278,-73.9152359,40.8719021802915,-73.9138083197085,40.8692042197085,-73.9165062802915,True,"V3CM+7W New York, NY, USA",87G8V3CM+7W,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Garden Gourmet Market - Supermarket,"[{'height': 1224, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109926132130997375395"">Alexa Campos</a>'], 'photo_reference': 'AW30NDxURT3RDaoK-qoPiwU4ifnZTO46ya0faHEHIdIoUSyG7seT1LBKvDQXsyBWoYsI3PqKCGdsUBAacT0_1h7XzTDYGU90hosEpemIUHoZsah-codhU46eDFY9ukWK4bRiW3qy0qYQqi4CMtpbhPKrXX-pndpMefaMsU3CgQPTY-DjGdDz', 'width': 1632}]",ChIJcbLfzJfzwokRqGo5ocF2HXg,4.5,ChIJcbLfzJfzwokRqGo5ocF2HXg,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",1800.0,"5665 Broadway, The Bronx",40.88103719999999,-73.9035329,40.8824523802915,-73.90204466970849,40.8797544197085,-73.9047426302915,True,"V3JW+CH New York, NY, USA",87G8V3JW+CH,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Stop & Shop,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101930273190528413447"">Keivan Kahen</a>'], 'photo_reference': 'AW30NDyEIRCgh7cxRrs_ZNC02HhXolbuM6880E2ZxASA3HLKz8qniTDs_ft1EKxxJRZNcLfzIKE5FH-kv0QiA8E5lTmU9Rvav5cxsbFNrllhvcKO6KFNNI1mGh87NVAU5htpQZ9mSs698A6YfX8pLfL6q7glYjtWKYaCVrjeaAvMbGqS8UIM', 'width': 4032}]",ChIJXXGYXr3zwokRJCmkvKIh6O0,4.2,ChIJXXGYXr3zwokRJCmkvKIh6O0,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",2514.0,"5716 Broadway, The Bronx",40.8820633,-73.9020583,40.8834414302915,-73.90077511970848,40.8807434697085,-73.9034730802915,True,"V3JX+R5 New York, NY, USA",87G8V3JX+R5,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Foodtown of Riverdale,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115140914191400742653"">RAFIKI RAFIKIN</a>'], 'photo_reference': 'AW30NDy9cA8H2AtBmboC23zg99m3ciXKUtaf8kYqdEZivDAFsDd94rYMlu9o_gg7adqPWUQA_N8Ufj7XGRfsfjgodT1SXoBA7u3VzVOr4uJ1VoYUK4SBkyAP7Jcd7eGTd2_A9PVvgA7YqF34-qvAlB4p4TXMFaJZnS7m-kndCmtQm7MArpJW', 'width': 1285}]",ChIJI-ezv5bzwokRR9-2AZN28H8,4.3,ChIJI-ezv5bzwokRR9-2AZN28H8,GOOGLE,"['grocery_or_supermarket', 'supermarket', 'florist', 'store', 'food', 'point_of_interest', 'establishment']",1706.0,"5555 Broadway, The Bronx",40.87862130000001,-73.9053354,40.87991993029151,-73.9038594197085,40.87722196970851,-73.9065573802915,True,"V3HV+CV New York, NY, USA",87G8V3HV+CV,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105535836831712617974"">Michael Mahger.</a>'], 'photo_reference': 'AW30NDyxMvHrqfdDay9DjYj0fYDj5QKpsH24ezAraxl8zM2veVHsCbACTtDX8cVaMpf3aQ7ySn6oVnkVPOS-9hJfd1wI5CAYSAWrzli-evBSyAFD2nHnyvxd8ABVb0X9qt72FcPVH8n8dvbxsKKacNgOXUuZwMTsMlrWXhVeXdtspZAhydma', 'width': 2252}]",ChIJlQj-_r7zwokRQJWjA_5jd4I,3.6,ChIJlQj-_r7zwokRQJWjA_5jd4I,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",410.0,"540 West 235th Street, The Bronx",40.8854373,-73.90924559999999,40.88682868029149,-73.9078788697085,40.8841307197085,-73.9105768302915,True,"V3PR+58 New York, NY, USA",87G8V3PR+58,,,supermarket
CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Broadway Deals,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117491105650444837486"">Beatriz Guridi</a>'], 'photo_reference': 'AW30NDxVKEMaZrrrqhdnUAG9LZq0t-xGxfpO-y3qAvBNTZgvjyxwFPH6UQFsU5Ya9eCiEZ3uIyZ1N8AV1U4Zqh5uZrXihmZwDpS-_QCysw43FqIcqorNbkJ_BBwyCSr3pxVMrA6cw-Eh--e_ybPrXg2eP53I72mvjqnVWGNaeXLRoyBdzVpB', 'width': 4032}]",ChIJK4Twt1jzwokROmG0oOzWa80,4.4,ChIJK4Twt1jzwokROmG0oOzWa80,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",47.0,"52 37 Broadway, The Bronx",40.8754686,-73.9089202,40.87677268029151,-73.90751101970848,40.87407471970851,-73.9102089802915,,"V3GR+5C The Bronx, NY, USA",87G8V3GR+5C,,True,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,NY 99¢ & More,,ChIJa8Vm-JLzwokRpprx64ndm_c,4.8,ChIJa8Vm-JLzwokRpprx64ndm_c,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",5.0,New York,40.87492949999999,-73.9096327,40.8762317802915,-73.90822106970849,40.8735338197085,-73.91091903029151,True,"V3FR+X4 New York, NY, USA",87G8V3FR+X4,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Target Grocery,"[{'height': 270, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111953780864474080787"">Target Grocery</a>'], 'photo_reference': 'AW30NDylSlWw4gTbZ9VPXInMm7atP3VUDWNlX4XkF9H11n3E2HniCrfbD3jpTyuEimghvjRumO9Jl6-3bXockg_Y39teAx1Vul7ltLXHNYlI3CRWdEj343j70bxZUnb0Xg2BQYYM_weECaGlmlsh_xiRGpEPy29p3yLuApqxgsQ8GuPPUxfX', 'width': 480}]",ChIJXUBEERjzwokRRaHkV_rTIW8,4.5,ChIJXUBEERjzwokRRaHkV_rTIW8,GOOGLE,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",43.0,"40 West 225th Street #50, The Bronx",40.8733943,-73.90778929999999,40.87483593029149,-73.90640746970848,40.8721379697085,-73.9091054302915,True,"V3FR+9V The Bronx, NY, USA",87G8V3FR+9V,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,CTown Supermarkets,"[{'height': 453, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118180041532281578189"">CTown Supermarkets</a>'], 'photo_reference': 'AW30NDzwcJpi28tBQsq8vPFEdPq6Qg33rv4yvoIfse3oc0SPcNClVomwEkzvv78OUDxIv6SskAnR5lQvjV1Hh3fD7oDJNW7SnpJZyUJY6eojPmbseqDQESzAqCm2pVWhijGaOnGxiRUcpcliEDHyYMoJ9AGhnHfWIojXDHMO3k5H8MfrALOf', 'width': 806}]",ChIJdcEIkJDzwokR8zlk7hZkVaQ,3.9,ChIJdcEIkJDzwokR8zlk7hZkVaQ,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",233.0,"2891 Sedgwick Avenue, The Bronx",40.8749773,-73.9016336,40.8762609802915,-73.9001358197085,40.8735630197085,-73.9028337802915,True,"V3FX+X8 New York, NY, USA",87G8V3FX+X8,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,ALDI,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110496886661406409346"">Olek Senyk</a>'], 'photo_reference': 'AW30NDw_xvwvAwAMOFn_Qvt_gAWEKiuz5t9MXaVCGVg_A8ZyrZddUeh_Sumkbh4djrwS-iqg7uMhcwuAX09rJ-pxTCzBUOK7HLyfSnibYCIHHZeQdTsokmVsUlqBXf5Lv9hoI2B9FxjOwn0IY-3Fn6JPAvlu8mH_PX1Ob5Lpn5JyktUZSMr2', 'width': 4032}]",ChIJaw8esZbzwokRh7vHu9jhVRk,4.3,ChIJaw8esZbzwokRh7vHu9jhVRk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",2047.0,"5532 Broadway, The Bronx",40.8778363,-73.90465569999999,40.8786554802915,-73.9037301697085,40.8759575197085,-73.9064281302915,True,"V3HW+44 New York, NY, USA",87G8V3HW+44,1.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Food Universe Marketplace,"[{'height': 2624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107744928477176626147"">John F</a>'], 'photo_reference': 'AW30NDwdZYr6anf7o9ci1phbriM5dTHnSJcyAWQKxXVQQKAPWQRyG0cx6A-KKVssMxb2CS_xp164d5E1OcEe0baYiqQLCn_lgTXofi8-3TwN-8fgEX6mgvdYh60pQw0CYJ3g0EauyzogBmfP5dk3lsq0hybgsngHixbZ3HgtAhLdEw1Tol6v', 'width': 7152}]",ChIJUa_jFsvzwokRYAVmUatgzIY,3.6,ChIJUa_jFsvzwokRYAVmUatgzIY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",21.0,"184 West 231st Street, The Bronx",40.87850570000001,-73.90414419999999,40.87992398029149,-73.9027496697085,40.87722601970849,-73.9054476302915,True,"V3HW+C8 New York, NY, USA",87G8V3HW+C8,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Ben's Market,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105486267245509608960"">C Be Free</a>'], 'photo_reference': 'AW30NDxJDUW2YVd0zSWdUC2ZCh_jMLk2VFyZF0ts1trQIxX1KODJoc31rWW5I_DnnzK3P71gkfaFnQhMEouQM1WN8qgixGWwMAUl7_sUeNk10GRPG3hDFclnjT3f6WOOtuv5eQBNSPG9iUUtgbQT7mY2-BvOr7I2W6nRGOTM-J_37-1D349d', 'width': 1920}]",ChIJmya3COzzwokRov1zgAR5NVs,4.3,ChIJmya3COzzwokRov1zgAR5NVs,GOOGLE,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",93.0,"19 Knolls Crescent # B, The Bronx",40.87849239999999,-73.91746789999999,40.87992588029149,-73.9162348697085,40.8772279197085,-73.91893283029152,True,"V3HM+92 The Bronx, NY, USA",87G8V3HM+92,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,CTown Supermarkets,"[{'height': 453, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116854740503447644815"">CTown Supermarkets</a>'], 'photo_reference': 'AW30NDwPIIx4KIRoiAXDYXa-IxOKXnFGtWdVQWfrvN1H_gIUpTdStbuMMn8Ui_fkw64Rbj7ZvXacSzyH5nFsJ343y_ODRvJlgBw5jBo8qngxXi5mAuIsR1UUXffKTD3nKDlzW0RSL27rHJieKbIUSZjvshRUU7sTIu2v__ixLGb8bWbGJ3vi', 'width': 806}]",ChIJk3c1OuDywokRH1rMyKAoU7M,4.3,ChIJk3c1OuDywokRH1rMyKAoU7M,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",268.0,"4265 Katonah Avenue, The Bronx",40.89737559999999,-73.8674589,40.8988266302915,-73.8660363197085,40.8961286697085,-73.86873428029152,True,"V4WM+X2 New York, NY, USA",87G8V4WM+X2,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,LUPITAS MEXICAN GROCERY II INC,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116933239434695892710"">Garrison Pease</a>'], 'photo_reference': 'AW30NDxMEd-g9c-HEPzUNZWoJ68g19waLwLyI8EDquCs_-fCx949jTQOClcSdULutcIglepPpj-eHooUXLyy7ltAT3LdHLouRoK7EJrRhe58kTqohLnIPOlPTnPA6QuIs6xNOgS2lxG1DUsvodDOgdzQbxlJilY8sjvwCYAuC8dyqJTNU_Tb', 'width': 3024}]",ChIJmwAtNyfzwokRPiMz1uky6Y4,4.6,ChIJmwAtNyfzwokRPiMz1uky6Y4,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",34.0,"654 East 233rd Street #10-11, East 233rd Street, The Bronx",40.8937368,-73.8589623,40.8951305302915,-73.85758571970848,40.8924325697085,-73.8602836802915,True,"V4VR+FC The Bronx, NY, USA",87G8V4VR+FC,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113081875587699267602"">Eddie Martin</a>'], 'photo_reference': 'AW30NDxrvJtjmJ2RldLGB8-203RJdfLUq-NSx7m1Lnylnd2SomtDm1XowKkLjatSPBkwWnYFVn-LrBy_k7xE7tQFTmBlEMaX0T4BNvaEO_M_OV1a-DZNkCpfRFeNf7SinVOprRVJlgC0HhNS1pKLz-aLNvwAtT7nVrsUT4E0Nwlc6YIjjwlq', 'width': 4160}]",ChIJv_HhGyfzwokR5tztI0aamso,4.2,ChIJv_HhGyfzwokR5tztI0aamso,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",607.0,"4171 White Plains Road, The Bronx",40.8930667,-73.8579329,40.8943096302915,-73.85648026970848,40.8916116697085,-73.8591782302915,True,"V4VR+6R The Bronx, NY, USA",87G8V4VR+6R,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Irish Mini Mart,"[{'height': 2413, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107106554705099964426"">Joe Tucci</a>'], 'photo_reference': 'AW30NDz4bsjhbtXDCbO1kXhpza6_9qjdCUiF0Q9RJGPTdJ55izUPg8Lj-ufF0mPD-lcasUCgHQyRgH673z6eOd5d5RusFmZfCpCmunzZKhxdm4Llcl-7KhsGsM6PFzAtIVX-4dXXto6ilsavVwwKI-l9urGRdhJ7D7XJwgsag7rBwou9BjSw', 'width': 1810}]",ChIJd7IB_OXywokRkIXN42EYUrg,4.5,ChIJd7IB_OXywokRkIXN42EYUrg,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",15.0,"821 McLean Avenue, Yonkers",40.9065443,-73.8715079,40.9079244802915,-73.87010441970851,40.90522651970851,-73.87280238029152,True,"W44H+J9 Yonkers, NY, USA",87G8W44H+J9,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Fine Fare Supermarkets,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100689882983855597440"">Freddy Karlow</a>'], 'photo_reference': 'AW30NDwgjaRv5OdO7M4Su1wHIOfsl_KU8P_QNGy2J4KSWOcipXEfVBh3ZOl3ek79p_s_oNKzaDgVtFFQc9HjYUg6vCAgupbwdzd6fsR5tMecM2wtFLUT9Anp3sFBAhRUXGzVwG_agk67Zj2wh_E7sAIogpb8PdmJPkrSo_xGQSwyJ2XSaVsu', 'width': 4160}]",ChIJAYxHIhPzwokR_CcUayGHw-w,3.9,ChIJAYxHIhPzwokR_CcUayGHw-w,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",609.0,"320 East Gun Hill Road, The Bronx",40.87874929999999,-73.8738281,40.88019973029149,-73.87251336970849,40.87750176970849,-73.8752113302915,True,"V4HG+FF New York, NY, USA",87G8V4HG+FF,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115805823352403464335"">NEON NOAH</a>'], 'photo_reference': 'AW30NDy-ewb3NaaRZwtK0W8_C_TYpw5pkdVVtwhFvdckf2zZC3mfRXw5nHnEclGzNbBhVpWw2lgnKff7hEaW9HNizc-7haCvlJ-vevhunmISKXCiLGg8OqS5gMaYj-1_8Bl6N3Jn3rEpWxkc4zy6a-s4NFpoe4RR0XdZr61Lb4HN7jb4ibQq', 'width': 4032}]",ChIJhfnoagzzwokReK6V8Pz-NUE,3.6,ChIJhfnoagzzwokReK6V8Pz-NUE,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",559.0,"3515 Jerome Avenue, The Bronx",40.8824642,-73.8819932,40.8837759302915,-73.88046841970849,40.8810779697085,-73.8831663802915,True,"V4J9+X6 The Bronx, NY, USA",87G8V4J9+X6,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Family Dollar,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115009239325719053461"">Deepankar Chakraborty</a>'], 'photo_reference': 'AW30NDwysiHxQBuor7d9ONTszHCfhLkTg2NU8ucrIM_QvFL61h6geLIt3dZE9dZ5PWRR_Ke4j9JHfptBHTlEXY4FMBVdRx4ufCZwp-MB-8SM4ZveNPH_KCYBMtYbs-pHMTMigYkxtdkSiJdSEEJp579CkGQTdAA2j4JtE58l_jVw9kj8IIv_', 'width': 4032}]",ChIJW32tb27zwokRowC62C798s4,3.8,ChIJW32tb27zwokRowC62C798s4,GOOGLE,"['supermarket', 'clothing_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",175.0,"3150 Webster Avenue, The Bronx",40.87211689999999,-73.87526059999999,40.87353948029149,-73.8740707197085,40.87084151970849,-73.8767686802915,True,"V4CF+RV New York, NY, USA",87G8V4CF+RV,1.0,,supermarket
