Name,Price,Rating,Reviews,Borough,Neighborhood,Address,Zipcode,Latitude,Longitude,Category
Areitos lounge and grill,,4.3,139.0,Bronx,Bronx Park and Fordham,"2510 Valentine Avenue, The Bronx",10458.0,40.8627778,-73.8952778,restaurant
El Valle,2.0,3.5,449.0,Bronx,Crotona and Tremont,"733 East Tremont Avenue, The Bronx",10457.0,40.845,-73.8897222,restaurant
Wendy's,1.0,4.0,3413.0,Bronx,Crotona and Tremont,"4040 3rd Avenue, The Bronx",10457.0,40.8428095,-73.89786509999999,restaurant
Subway,1.0,3.6,56.0,Bronx,Crotona and Tremont,"597 East Tremont Avenue, The Bronx",10457.0,40.8467023,-73.8935175,restaurant
McDonald's,1.0,3.4,1207.0,Bronx,Crotona and Tremont,"599 East Tremont Avenue, The Bronx",10457.0,40.8465891,-73.8934706,restaurant
Dragon Sea,1.0,4.2,196.0,Bronx,Crotona and Tremont,"703 East 180th Street, The Bronx",10457.0,40.8481185,-73.8885196,restaurant
Dunkin',1.0,4.0,217.0,Bronx,Crotona and Tremont,"760 East Tremont Avenue, The Bronx",10460.0,40.8440762,-73.8889397,restaurant
Subway,1.0,4.2,91.0,Bronx,Crotona and Tremont,"961 East 174th Street, The Bronx",10460.0,40.8377802,-73.8844752,restaurant
IHOP,1.0,3.9,1412.0,Bronx,Crotona and Tremont,"961 East 174th Street, The Bronx",10460.0,40.8376185,-73.8845548,restaurant
Jimbo's Hamburger Palace,1.0,3.9,332.0,Bronx,Crotona and Tremont,"346 Devoe Avenue, The Bronx",10460.0,40.83918010000001,-73.8777906,restaurant
Domino's Pizza,1.0,2.6,660.0,Bronx,Crotona and Tremont,"921 East Tremont Avenue Ste A, The Bronx",10460.0,40.84194919999999,-73.8836145,restaurant
Papa Johns Pizza,1.0,3.6,227.0,Bronx,Crotona and Tremont,"868 East Tremont Avenue, The Bronx",10460.0,40.8428499,-73.88621859999999,restaurant
Popeyes Louisiana Kitchen,1.0,4.1,502.0,Bronx,Crotona and Tremont,"949 East 174th Street, The Bronx",10460.0,40.8369301,-73.8856174,restaurant
Chinese Fried Chicken,1.0,3.9,113.0,Bronx,Crotona and Tremont,"985 East 174th Street, The Bronx",10460.0,40.83651450000001,-73.88485140000002,restaurant
Subway,1.0,2.6,31.0,Bronx,Crotona and Tremont,"2026 Boston Road Store 10, The Bronx",10460.0,40.84060650000001,-73.87915269999999,restaurant
East Tremont Pizza,1.0,4.4,94.0,Bronx,Crotona and Tremont,"924 East Tremont Avenue, The Bronx",10460.0,40.8414642,-73.88374259999999,restaurant
Ulua Sisters Restaurant,1.0,4.4,112.0,Bronx,Pelham and Throgs Neck,"1544 East 174th Street, The Bronx",10472.0,40.8341781,-73.8789634,restaurant
Crown Fried Chicken,1.0,3.0,1.0,Bronx,Pelham and Throgs Neck,"1568 East 174th Street, The Bronx",10472.0,40.8338575,-73.8780369,restaurant
Taco Bell,1.0,3.7,598.0,Bronx,Crotona and Tremont,"961 East 174th Street, The Bronx",10460.0,40.83742189999999,-73.88474409999999,restaurant
Burger King,1.0,3.8,645.0,Bronx,Crotona and Tremont,"961 East 174th Street, The Bronx",10460.0,40.8371549,-73.88493439999999,restaurant
Roy's Restaurant Bar,1.0,4.0,804.0,Bronx,Crotona and Tremont,"880 East Tremont Avenue, The Bronx",10460.0,40.8427224,-73.8859136,restaurant
EL Nuevo Valle #2,1.0,4.0,520.0,Bronx,Crotona and Tremont,"855 East 180th Street, The Bronx",10460.0,40.8457403,-73.8834777,restaurant
El Gran Valle,2.0,3.8,212.0,Bronx,Crotona and Tremont,"920 East 174th Street, The Bronx",10460.0,40.8371396,-73.88746549999999,restaurant
Dunkin',1.0,3.9,205.0,Bronx,Crotona and Tremont,"1779 Southern Boulevard, The Bronx",10460.0,40.8380219,-73.8877653,restaurant
Tex's Chicken & Burgers,1.0,4.0,323.0,Bronx,Crotona and Tremont,"2104 Crotona Parkway, The Bronx",10460.0,40.8458783,-73.8837331,restaurant
Jersey Mike's Subs,1.0,3.5,26.0,Bronx,HighBridge and Morrisania,"One E 161st Street Yankee Stadium, The Bronx",10451.0,40.8285771,-73.9261976,restaurant
Pizza Hut,1.0,3.2,761.0,Bronx,Hunts Point and Mott Haven,"601 Westchester Avenue, The Bronx",10455.0,40.8162659,-73.91073639999999,restaurant
Kennedy Fried Chicken,,3.1,7.0,Bronx,HighBridge and Morrisania,"3045 3rd Avenue, The Bronx",10451.0,40.8201411,-73.9133525,restaurant
Dunkin',1.0,4.1,156.0,Bronx,Hunts Point and Mott Haven,"3033 3rd Avenue, The Bronx",10455.0,40.81991850000001,-73.9135069,restaurant
Cocina Latina,,3.5,87.0,Bronx,Hunts Point and Mott Haven,"650 Westchester Avenue, The Bronx",10455.0,40.8158333,-73.9086111,restaurant
Pepe Joe's Brick Oven Pizza,2.0,4.2,214.0,Bronx,HighBridge and Morrisania,"722 Courtlandt Avenue, The Bronx",10451.0,40.8208232,-73.9173428,restaurant
Dunkin',1.0,4.1,307.0,Bronx,Hunts Point and Mott Haven,"459 East 149th Street, The Bronx",10455.0,40.8154945,-73.915643,restaurant
Boston Market,1.0,4.1,397.0,Bronx,Hunts Point and Mott Haven,"451 East 149th Street, The Bronx",10455.0,40.8155327,-73.91580909999999,restaurant
Papa Johns Pizza,1.0,3.2,276.0,Bronx,Hunts Point and Mott Haven,"475 Willis Avenue, The Bronx",10455.0,40.81444090000001,-73.91933829999999,restaurant
Jimbo's Hamburgers,1.0,4.2,516.0,Bronx,Hunts Point and Mott Haven,"228 Willis Avenue, The Bronx",10454.0,40.8085926,-73.9229162,restaurant
Mi Romance Ecuatoriano Lucho Barrios,2.0,4.1,267.0,Bronx,Hunts Point and Mott Haven,"524A Brook Avenue, The Bronx",10455.0,40.8144236,-73.9148787,restaurant
Xime Authentic Mexican Restaurant,1.0,4.2,148.0,Bronx,Hunts Point and Mott Haven,"448 East 138th Street, The Bronx",10454.0,40.8082697,-73.9214205,restaurant
iPizzaNY,,4.0,21.0,Bronx,Hunts Point and Mott Haven,"232 Willis Avenue, The Bronx",10454.0,40.8087472,-73.9228566,restaurant
Mottley Kitchen,,4.7,405.0,Bronx,Hunts Point and Mott Haven,"402 East 140th Street, The Bronx",10454.0,40.8101505,-73.9216761,restaurant
Tepango's,1.0,4.6,34.0,Bronx,Hunts Point and Mott Haven,"361 East 138th Street, The Bronx",10454.0,40.8097876,-73.9237871,restaurant
Mexicocina Mezcaleria,1.0,4.2,681.0,Bronx,Hunts Point and Mott Haven,"503 Jackson Avenue, The Bronx",10455.0,40.8121095,-73.909713,restaurant
La Fiesta,,4.1,30.0,Bronx,Hunts Point and Mott Haven,"415 East 138th Street, The Bronx",10454.0,40.8090965,-73.9221392,restaurant
El Rinconcito Tepeyac,,4.0,127.0,Bronx,Hunts Point and Mott Haven,"381 East 138th Street, The Bronx",10454.0,40.8094705,-73.9233512,restaurant
Pio Pio,2.0,4.3,1654.0,Bronx,Hunts Point and Mott Haven,"264 Cypress Avenue, The Bronx",10454.0,40.8059859,-73.91404519999999,restaurant
No.1 Wok,1.0,3.9,172.0,Bronx,Hunts Point and Mott Haven,"260 Cypress Avenue, The Bronx",10454.0,40.805894,-73.9140642,restaurant
Master Grill,1.0,4.1,116.0,Bronx,Hunts Point and Mott Haven,"262 Cypress Avenue, The Bronx",10454.0,40.8059453,-73.9140183,restaurant
Kennedy Fried Chicken,1.0,4.0,51.0,Bronx,Hunts Point and Mott Haven,"548 East 138th Street, The Bronx",10454.0,40.8066572,-73.917773,restaurant
El Don Pichon,1.0,4.0,93.0,Bronx,Hunts Point and Mott Haven,"359 Southern Boulevard, The Bronx",10454.0,40.807323,-73.90833649999999,restaurant
Eat Better Deli and Grill,,4.1,43.0,Bronx,Hunts Point and Mott Haven,"4202, 527 East 137th Street, The Bronx",10454.0,40.8066811,-73.9189421,restaurant
El Taquitos,1.0,4.2,102.0,Bronx,Hunts Point and Mott Haven,"138 Brook Avenue, The Bronx",10454.0,40.805139,-73.92090069999999,restaurant
Shell,2.0,3.4,60.0,Bronx,Hunts Point and Mott Haven,"119 Bruckner Boulevard, The Bronx",10454.0,40.8046694,-73.92170469999999,restaurant
El Cantinero Poblano,,3.8,17.0,Bronx,Hunts Point and Mott Haven,"231 Brook Avenue, The Bronx",10454.0,40.80741999999999,-73.9195895,restaurant
Tex’s Chicken & Burgers,1.0,4.0,353.0,Bronx,Hunts Point and Mott Haven,"235 Brook Avenue, The Bronx",10459.0,40.8078979,-73.9193459,restaurant
China Cafe,2.0,3.8,38.0,Bronx,Hunts Point and Mott Haven,"570 East 138th Street, The Bronx",10454.0,40.8065031,-73.9174831,restaurant
Liang's Garden,,3.9,51.0,Bronx,Hunts Point and Mott Haven,"320 Cypress Avenue, The Bronx",10454.0,40.807391,-73.913226,restaurant
Fresh Taco,1.0,4.2,5.0,Bronx,Hunts Point and Mott Haven,"799 Cypress Avenue, The Bronx",10454.0,40.8053801,-73.9148569,restaurant
Bronx Tavern,2.0,4.4,277.0,Bronx,Hunts Point and Mott Haven,"780 East 133rd Street, The Bronx",10454.0,40.80050649999999,-73.91331579999999,restaurant
Walnut Bus Stop,1.0,3.8,153.0,Bronx,Hunts Point and Mott Haven,"881 East 134th Street, The Bronx",10454.0,40.8005198,-73.9105009,restaurant
710 Caridad Express,,4.0,113.0,Bronx,Hunts Point and Mott Haven,"710 East 138th Street, The Bronx",10454.0,40.8047409,-73.9129968,restaurant
Dunkin',1.0,3.9,253.0,Bronx,Hunts Point and Mott Haven,"Bp Gas Station, 281 Bruckner Boulevard, The Bronx",10454.0,40.80567009999999,-73.9113381,restaurant
Las Delicias,,,,Bronx,Hunts Point and Mott Haven,United States,10454.0,40.80589329999999,-73.9156297,restaurant
Milk Burger,2.0,4.4,623.0,Bronx,Hunts Point and Mott Haven,"148 Bruckner Boulevard, The Bronx",10454.0,40.80353969999999,-73.9200439,restaurant
Dominican Flavors,1.0,4.2,18.0,Bronx,Hunts Point and Mott Haven,"145 Bruckner Boulevard, The Bronx",10454.0,40.8038857,-73.9199764,restaurant
Dunkin',1.0,4.1,88.0,Bronx,Hunts Point and Mott Haven,"In Mobil Gas Station, 762 Southern Boulevard, The Bronx",10455.0,40.8150827,-73.8972098,restaurant
Rockin' Wellness Vegan Superfood Nutrition & Protein Shake Mixes,,5.0,3.0,Bronx,Hunts Point and Mott Haven,"WEBSITE ORDERS ONLY - NO RETAIL LOCATION, 880 Garrison Avenue, The Bronx",10474.0,40.8166307,-73.8921518,restaurant
J & W Food Center,,4.0,15.0,Bronx,Hunts Point and Mott Haven,"679 Fox Street, The Bronx",10455.0,40.8143342,-73.8999126,restaurant
Boogie Down Grind,1.0,4.7,369.0,Bronx,Hunts Point and Mott Haven,"868 Hunts Point Avenue, The Bronx",10474.0,40.8184732,-73.88882699999999,restaurant
La Patrona Restaurant,2.0,4.4,249.0,Bronx,Hunts Point and Mott Haven,"558 Southern Boulevard, The Bronx",10455.0,40.8121563,-73.903077,restaurant
Tori's,,4.4,62.0,Bronx,Hunts Point and Mott Haven,"859 East 149th Street, The Bronx",10455.0,40.8118239,-73.903503,restaurant
Little Caesars Pizza,1.0,3.7,359.0,Bronx,Hunts Point and Mott Haven,"841 East 149th Street, The Bronx",10455.0,40.8125822,-73.9049258,restaurant
Popeyes Louisiana Kitchen,1.0,4.0,503.0,Bronx,Hunts Point and Mott Haven,"845 East 149th Street, The Bronx",10455.0,40.8125472,-73.9046352,restaurant
Subway,1.0,3.8,41.0,Bronx,Hunts Point and Mott Haven,"837 East 149th Street, The Bronx",10455.0,40.8126341,-73.90504820000001,restaurant
Mogridder's BBQ,2.0,3.9,14.0,Bronx,Hunts Point and Mott Haven,"565 Hunts Point Avenue, The Bronx",10474.0,40.8121063,-73.8836079,restaurant
City Tamale Inc,1.0,4.5,291.0,Bronx,Hunts Point and Mott Haven,"1316 Oak Point Avenue, The Bronx",10474.0,40.8102546,-73.88468089999999,restaurant
Allen's Restaurant,2.0,3.3,68.0,Bronx,Hunts Point and Mott Haven,"1201 Randall Avenue, The Bronx",10474.0,40.81173560000001,-73.8902596,restaurant
New Pepperonis Pizza,1.0,4.1,41.0,Bronx,Hunts Point and Mott Haven,"1308 Lafayette Avenue, The Bronx",10474.0,40.81656799999999,-73.886682,restaurant
Market Place Restaurant Cocktail,,4.4,14.0,Bronx,Hunts Point and Mott Haven,"355 Food Center Drive, The Bronx",10474.0,40.8062387,-73.87474350000001,restaurant
Fratilli's Pizza,1.0,4.3,561.0,Bronx,Hunts Point and Mott Haven,"404 Hunts Point Avenue, The Bronx",10474.0,40.8098307,-73.880663,restaurant
A1 Food Distributor,,4.5,43.0,Bronx,Hunts Point and Mott Haven,"1195 Spofford Avenue, The Bronx",10474.0,40.81390009999999,-73.8914104,restaurant
Randall Restaurant,1.0,4.2,498.0,Bronx,Hunts Point and Mott Haven,"1328 Randall Avenue, The Bronx",10474.0,40.81220069999999,-73.88442239999999,restaurant
RD Caridad,2.0,,,Bronx,Hunts Point and Mott Haven,"501 Hunts Point Avenue, The Bronx",10474.0,40.810956,-73.8824958,restaurant
OSU R.E. Grill,,4.6,22.0,Bronx,Hunts Point and Mott Haven,"490 Hunts Point Avenue, The Bronx",10474.0,40.81027390000001,-73.8810948,restaurant
Tropical Restaurant,,,,Bronx,Hunts Point and Mott Haven,"587 Bryant Avenue, The Bronx",10474.0,40.81220589999999,-73.88504089999999,restaurant
AA Caridad,,5.0,1.0,Bronx,Hunts Point and Mott Haven,"1380 Randall Avenue, The Bronx",10474.0,40.81262859999999,-73.8818564,restaurant
Empanadas RD,1.0,4.3,108.0,Bronx,Hunts Point and Mott Haven,"1386 Randall Avenue, The Bronx",10474.0,40.81270899999999,-73.881687,restaurant
Dig Inn Commissary,,4.6,12.0,Bronx,Hunts Point and Mott Haven,"509 Manida Street, The Bronx",10474.0,40.810578,-73.887663,restaurant
Diamond Club,,3.5,25.0,Bronx,Hunts Point and Mott Haven,"673 Hunts Point Avenue, The Bronx",10474.0,40.81335989999999,-73.8850224,restaurant
Kesarricas,,5.0,6.0,Bronx,Hunts Point and Mott Haven,"1240 Randall Avenue, The Bronx",10474.0,40.8116064,-73.88826089999999,restaurant
JOHNNY'S CAFE,,4.9,22.0,Bronx,Hunts Point and Mott Haven,"1232 Randall Avenue, The Bronx",10474.0,40.8114802,-73.8889958,restaurant
Oasis Coffee Shop,1.0,4.6,88.0,Bronx,Hunts Point and Mott Haven,"390 Tiffany Street, The Bronx",10474.0,40.80790279999999,-73.88925979999999,restaurant
Chinese Fried Chicken,1.0,4.0,57.0,Bronx,Hunts Point and Mott Haven,"1236 Spofford Avenue, The Bronx",10474.0,40.8139181,-73.8894504,restaurant
Point Terminal Foods Inc,,4.3,6.0,Bronx,Hunts Point and Mott Haven,"300 Hunts Point Terminal Market, The Bronx",10474.0,40.814713,-73.88134699999999,restaurant
Subway,1.0,3.6,101.0,Bronx,Hunts Point and Mott Haven,"1047 East 163rd Street, The Bronx",10459.0,40.8211608,-73.89106,restaurant
El Valle,1.0,3.7,679.0,Bronx,Hunts Point and Mott Haven,"1008 Westchester Avenue, The Bronx",10459.0,40.8235502,-73.8934237,restaurant
Subway,1.0,3.9,72.0,Bronx,Hunts Point and Mott Haven,"839 D Prospect Avenue, The Bronx",10459.0,40.8199389,-73.9018567,restaurant
Crown Fried Chicken,1.0,3.9,115.0,Bronx,Hunts Point and Mott Haven,"921 Prospect Avenue, The Bronx",10459.0,40.821851,-73.9009287,restaurant
Dunkin',1.0,4.1,135.0,Bronx,Hunts Point and Mott Haven,"839 Prospect Avenue, The Bronx",10459.0,40.81997529999999,-73.9018064,restaurant
Subway,1.0,3.9,112.0,Bronx,HighBridge and Morrisania,"3209 3rd Avenue Ground Floor, The Bronx",10451.0,40.8233742,-73.9093419,restaurant
Mario's Pizza II,1.0,3.9,209.0,Bronx,Hunts Point and Mott Haven,"1011 Westchester Avenue, The Bronx",10459.0,40.82416,-73.893653,restaurant
Kennedy Fried Chicken,1.0,3.8,53.0,Bronx,Hunts Point and Mott Haven,"733 Westchester Avenue, The Bronx",10455.0,40.8176966,-73.9060743,restaurant
Little Caesars Pizza,1.0,4.0,430.0,Bronx,Hunts Point and Mott Haven,"1058 Southern Boulevard, The Bronx",10459.0,40.8245975,-73.8916852,restaurant
Margarita's,1.0,4.6,558.0,Bronx,Hunts Point and Mott Haven,"915 Avenue Saint John, The Bronx",10455.0,40.8158754,-73.90257489999999,restaurant
Dunkin',1.0,3.8,202.0,Bronx,Hunts Point and Mott Haven,"925 Hunts Point Avenue, The Bronx",10459.0,40.8204222,-73.8915414,restaurant
Seis Vecinos,2.0,4.1,1833.0,Bronx,Hunts Point and Mott Haven,"640 Prospect Avenue, The Bronx",10455.0,40.81540179999999,-73.90295979999999,restaurant
McDonald's,1.0,3.7,1141.0,Bronx,Hunts Point and Mott Haven,"925 Hunts Point Avenue, The Bronx",10474.0,40.8203683,-73.8914534,restaurant
La Cueva Fonda,1.0,4.5,218.0,Bronx,Hunts Point and Mott Haven,"961 Leggett Avenue, The Bronx",10455.0,40.8152627,-73.90005579999999,restaurant
Exito Bar & Lounge,2.0,3.9,232.0,Bronx,Hunts Point and Mott Haven,"960 East 165th Street, The Bronx",10459.0,40.82377899999999,-73.89466,restaurant
Subway,1.0,3.5,76.0,Bronx,Pelham and Throgs Neck,"1646 Bruckner Boulevard, The Bronx",10473.0,40.8231902,-73.8734893,restaurant
Jimbo's Hamburger Palace,1.0,3.9,394.0,Bronx,Pelham and Throgs Neck,"912 Soundview Avenue, The Bronx",10473.0,40.8234352,-73.86791079999999,restaurant
Popeyes Louisiana Kitchen,1.0,3.9,793.0,Bronx,Pelham and Throgs Neck,"1600 Bruckner Boulevard, The Bronx",10473.0,40.82296059999999,-73.8745842,restaurant
Shell,2.0,3.9,67.0,Bronx,Pelham and Throgs Neck,"1929 Bruckner Boulevard, The Bronx",10472.0,40.82665739999999,-73.8583553,restaurant
Dunkin',1.0,4.2,281.0,Bronx,Pelham and Throgs Neck,"Shell Gas Station, 1929 Bruckner Boulevard, The Bronx",10472.0,40.82682399999999,-73.8583187,restaurant
Dunkin',1.0,4.0,311.0,Bronx,Pelham and Throgs Neck,"Bruckner Plaza, 1650 Bruckner Boulevard, The Bronx",10473.0,40.8233148,-73.8735217,restaurant
Jade Joy,,3.4,96.0,Bronx,Pelham and Throgs Neck,"1642 Bruckner Boulevard, The Bronx",10473.0,40.8230332,-73.8736076,restaurant
McDonald's,1.0,3.8,1673.0,Bronx,Pelham and Throgs Neck,"1865 Bruckner Boulevard, The Bronx",10472.0,40.82636709999999,-73.86165179999999,restaurant
White Castle,1.0,4.2,2435.0,Bronx,Pelham and Throgs Neck,"1677 Bruckner Boulevard, The Bronx",10472.0,40.82509829999999,-73.8710862,restaurant
CEA - LO Cafe,2.0,4.2,744.0,Bronx,Pelham and Throgs Neck,"1003 Soundview Avenue, The Bronx",10472.0,40.825129,-73.8703834,restaurant
Popeyes Louisiana Kitchen,1.0,3.6,359.0,Bronx,Pelham and Throgs Neck,"1905 Story Avenue, The Bronx",10473.0,40.8243003,-73.85944409999999,restaurant
Yummy Yummy Chinese Kitchen,1.0,4.2,198.0,Bronx,Pelham and Throgs Neck,"1811 Randall Avenue, The Bronx",10473.0,40.8171921,-73.862477,restaurant
King Dragon,1.0,4.3,70.0,Bronx,Pelham and Throgs Neck,"1749 Randall Avenue, The Bronx",10473.0,40.8168674,-73.86544599999999,restaurant
Burger King,1.0,3.8,842.0,Bronx,Pelham and Throgs Neck,"1851-59 Bruckner Boulevard, The Bronx",10472.0,40.8261004,-73.8624892,restaurant
KFC,1.0,3.6,1518.0,Bronx,Pelham and Throgs Neck,"1959 Bruckner Boulevard, The Bronx",10472.0,40.8267886,-73.8577093,restaurant
McDonald's,1.0,3.5,1552.0,Bronx,Pelham and Throgs Neck,"1600 Bruckner Boulevard, The Bronx",10473.0,40.8234175,-73.8746465,restaurant
Juan Lin Mei,,4.3,6.0,Bronx,Pelham and Throgs Neck,"805 Soundview Avenue, The Bronx",10473.0,40.8216288,-73.8666786,restaurant
Taste So Good,2.0,3.9,177.0,Bronx,Pelham and Throgs Neck,"1752 Lafayette Avenue, The Bronx",10473.0,40.8207515,-73.86592560000001,restaurant
Maravillas Bar & Grill,2.0,4.4,304.0,Bronx,Pelham and Throgs Neck,"254 Soundview Avenue, The Bronx",10473.0,40.81086800000001,-73.85535229999999,restaurant
Grounds Donut House,,4.4,42.0,Bronx,Pelham and Throgs Neck,"4039 East Tremont Avenue, The Bronx",10465.0,40.8195061,-73.81728729999999,restaurant
Throggs Neck Fried Chicken and Grill,,3.8,13.0,Bronx,Pelham and Throgs Neck,"4011 East Tremont Avenue, The Bronx",10465.0,40.8202922,-73.8175992,restaurant
Xing & Hui Linda's Kitchen,,4.0,132.0,Bronx,Pelham and Throgs Neck,"4006 East Tremont Avenue, The Bronx",10465.0,40.8202063,-73.8182616,restaurant
Ikko Crab House,2.0,4.7,7.0,Bronx,Pelham and Throgs Neck,"3930 East Tremont Avenue, The Bronx",10465.0,40.82116699999999,-73.818873,restaurant
IKKO Hibachi Sushi Asian Bistro&Crab House,2.0,4.3,553.0,Bronx,Pelham and Throgs Neck,"3938 East Tremont Avenue, The Bronx",10465.0,40.8211916,-73.8188615,restaurant
La Reina Restaurant,,4.2,39.0,Bronx,Pelham and Throgs Neck,"3035 Cross Bronx Expressway, The Bronx",10465.0,40.8227397,-73.818679,restaurant
Louie & Ernie's Pizza,1.0,4.7,1411.0,Bronx,Pelham and Throgs Neck,"1300 Crosby Avenue, The Bronx",10461.0,40.8382629,-73.8287011,restaurant
Six Happiness,1.0,4.4,134.0,Bronx,Pelham and Throgs Neck,"1378 Crosby Avenue, The Bronx",10461.0,40.84058350000001,-73.8294863,restaurant
Country Bay Pizza,1.0,4.6,28.0,Bronx,Pelham and Throgs Neck,"3233 Ampere Avenue, The Bronx",10465.0,40.84637839999999,-73.81952919999999,restaurant
Chirping Chicken,2.0,4.3,311.0,Bronx,Pelham and Throgs Neck,"3048 Buhre Avenue, The Bronx",10461.0,40.8473848,-73.8307341,restaurant
Mangia's Brick Oven Pizza & Pasta,2.0,4.1,340.0,Bronx,Pelham and Throgs Neck,"1760 Crosby Avenue, The Bronx",10461.0,40.84664159999999,-73.8317634,restaurant
Starbucks,2.0,4.0,757.0,Bronx,Pelham and Throgs Neck,"1385 Metropolitan Avenue, The Bronx",10462.0,40.83542500000001,-73.8613878,restaurant
Dunkin',1.0,3.8,240.0,Bronx,Pelham and Throgs Neck,"1374 Metropolitan Avenue, The Bronx",10462.0,40.8352404,-73.8608244,restaurant
Al-Aqsa Restaurant,2.0,4.0,820.0,Bronx,Pelham and Throgs Neck,"2107 Starling Avenue, The Bronx",10462.0,40.83627739999999,-73.8548564,restaurant
Premium Sweets and Restuarant,2.0,4.0,361.0,Bronx,Pelham and Throgs Neck,"2104 Starling Avenue, The Bronx",10462.0,40.8359353,-73.854874,restaurant
Sabor Latino,2.0,4.5,491.0,Bronx,Pelham and Throgs Neck,"2161 Starling Avenue, The Bronx",10462.0,40.8364852,-73.8530918,restaurant
Pizza Hut,1.0,3.3,624.0,Bronx,Pelham and Throgs Neck,"2019 Westchester Avenue, The Bronx",10462.0,40.83382599999999,-73.8570433,restaurant
Havana Café,2.0,4.3,2988.0,Bronx,Pelham and Throgs Neck,"3151 East Tremont Avenue, The Bronx",10461.0,40.8378208,-73.8343667,restaurant
Tremont East Diner,1.0,4.3,1674.0,Bronx,Pelham and Throgs Neck,"3007 East Tremont Avenue, The Bronx",10461.0,40.8402577,-73.83720749999999,restaurant
Dunkin',1.0,4.1,571.0,Bronx,Pelham and Throgs Neck,"2973 East Tremont Avenue, The Bronx",10461.0,40.84109679999999,-73.8393044,restaurant
William's Cafe,,4.3,91.0,Bronx,Pelham and Throgs Neck,"122 Westchester Square, The Bronx",10461.0,40.8403211,-73.8420905,restaurant
New York Best Deli & Grill,1.0,4.0,30.0,Bronx,Pelham and Throgs Neck,"73 Westchester Square, The Bronx",10461.0,40.8411451,-73.8422509,restaurant
National Diner,1.0,4.4,553.0,Bronx,Pelham and Throgs Neck,"135 Westchester Square, The Bronx",10461.0,40.8397918,-73.8427273,restaurant
McDonald's,1.0,3.9,852.0,Bronx,Pelham and Throgs Neck,"16 Westchester Square, The Bronx",10461.0,40.8403847,-73.8435205,restaurant
KJAK ENTERPRISES,,5.0,2.0,Bronx,Pelham and Throgs Neck,"1371 Seabury Avenue, The Bronx",10461.0,40.8372689,-73.8429167,restaurant
